activity	subject	variable	mean
standing	6	tBodyGyroscopeJerkMeanPLUSGravityMean	0.0586938250175439
standing	6	XPLUSGravityMean	-0.759500275087719
standing	6	YPLUSGravityMean	0.240854577192982
standing	6	ZPLUSGravityMean	0.0121273275736842
standing	7	tBodyAccelerationMeanX	0.282723539433962
standing	7	tBodyAccelerationMeanY	-0.0145740341037736
standing	7	tBodyAccelerationMeanZ	-0.0997778303207547
standing	7	tBodyAccelerationStdX	-0.979307570377358
standing	7	tBodyAccelerationStdY	-0.923400921886792
standing	7	tBodyAccelerationStdZ	-0.917064168490566
standing	7	tGravityAccelerationMeanX	0.958728687924528
standing	7	tGravityAccelerationMeanY	-0.117607048924528
standing	7	tGravityAccelerationMeanZ	-0.0516573721320755
standing	7	tGravityAccelerationStdX	-0.987917503962264
standing	7	tGravityAccelerationStdY	-0.966162998679245
standing	7	tGravityAccelerationStdZ	-0.939161014716981
standing	7	tBodyAccelerationJerkMeanX	0.0751915112830189
standing	7	tBodyAccelerationJerkMeanY	0.00694700354075472
standing	7	tBodyAccelerationJerkMeanZ	-0.0108420294035849
standing	7	tBodyAccelerationJerkStdX	-0.976403544716981
standing	7	tBodyAccelerationJerkStdY	-0.965810609622642
standing	7	tBodyAccelerationJerkStdZ	-0.972060053207547
standing	7	tBodyGyroscopeMeanX	-0.0291582212545283
standing	7	tBodyGyroscopeMeanY	-0.0774336443396226
standing	7	tBodyGyroscopeMeanZ	0.0851045000566038
standing	7	tBodyGyroscopeStdX	-0.945247687358491
standing	7	tBodyGyroscopeStdY	-0.949646946792453
standing	7	tBodyGyroscopeStdZ	-0.951630777358491
standing	7	tBodyGyroscopeJerkMeanX	-0.0901539662169811
standing	7	tBodyGyroscopeJerkMeanY	-0.0412797611886792
standing	7	tBodyGyroscopeJerkMeanZ	-0.0545390015471698
standing	7	tBodyGyroscopeJerkStdX	-0.96598339754717
standing	7	tBodyGyroscopeJerkStdY	-0.976837757358491
standing	7	tBodyGyroscopeJerkStdZ	-0.978166790943396
standing	7	tBodyAccelerationMagnitudeMean	-0.942724659245283
standing	7	tBodyAccelerationMagnitudeStd	-0.933590156792453
standing	7	tGravityAccelerationMagnitudeMean	-0.942724659245283
standing	7	tGravityAccelerationMagnitudeStd	-0.933590156792453
standing	7	tBodyAccelerationJerkMagnitudeMean	-0.973381306226415
standing	7	tBodyAccelerationJerkMagnitudeStd	-0.968566356037736
standing	7	tBodyGyroscopeMagnitudeMean	-0.943425564528302
standing	7	tBodyGyroscopeMagnitudeStd	-0.918438958867924
standing	7	tBodyGyroscopeJerkMagnitudeMean	-0.977377083018868
standing	7	tBodyGyroscopeJerkMagnitudeStd	-0.97210793
standing	7	fBodyAccelerationMeanX	-0.976681834339623
standing	7	fBodyAccelerationMeanY	-0.941883783773585
standing	7	fBodyAccelerationMeanZ	-0.938550519811321
standing	7	fBodyAccelerationStdX	-0.980541336037736
standing	7	fBodyAccelerationStdY	-0.919118753018868
standing	7	fBodyAccelerationStdZ	-0.912358813773585
standing	7	fBodyAccelerationMeanFrequencyX	-0.079704728245283
standing	7	fBodyAccelerationMeanFrequencyY	-0.159730059003774
standing	7	fBodyAccelerationMeanFrequencyZ	0.00098894010754717
standing	7	fBodyAccelerationJerkMeanX	-0.976323086226415
standing	7	fBodyAccelerationJerkMeanY	-0.967165093018868
standing	7	fBodyAccelerationJerkMeanZ	-0.968229643018868
standing	7	fBodyAccelerationJerkStdX	-0.978729082830189
standing	7	fBodyAccelerationJerkStdY	-0.966850290188679
standing	7	fBodyAccelerationJerkStdZ	-0.974533710754717
standing	7	fBodyAccelerationJerkMeanFrequencyX	0.098774853689
standing	7	fBodyAccelerationJerkMeanFrequencyY	-0.188479735466038
standing	7	fBodyAccelerationJerkMeanFrequencyZ	-0.0891602062907547
standing	7	fBodyGyroscopeMeanX	-0.938121637735849
standing	7	fBodyGyroscopeMeanY	-0.957548671320755
standing	7	fBodyGyroscopeMeanZ	-0.957165056226415
standing	7	fBodyGyroscopeStdX	-0.947891986226415
standing	7	fBodyGyroscopeStdY	-0.945818157735849
standing	7	fBodyGyroscopeStdZ	-0.954339406415094
standing	7	fBodyGyroscopeMeanFrequencyX	-0.188057605981132
standing	7	fBodyGyroscopeMeanFrequencyY	-0.298448698150943
standing	7	fBodyGyroscopeMeanFrequencyZ	-0.188116628033962
standing	7	fBodyAccelerationMagnitudeMean	-0.945611450377358
standing	7	fBodyAccelerationMagnitudeStd	-0.93728796509434
standing	7	fBodyAccelerationMagnitudeMeanFrequency	-0.0288451773293208
standing	7	fBodyBodyAccelerationJerkMagnitudeMean	-0.967417888301887
standing	7	fBodyBodyAccelerationJerkMagnitudeStd	-0.969092161886792
standing	7	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.256759439860377
standing	7	fBodyBodyGyroscopeMagnitudeMean	-0.93870498490566
standing	7	fBodyBodyGyroscopeMagnitudeStd	-0.919848139056604
standing	7	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.187181670020755
standing	7	fBodyBodyGyroscopeJerkMagnitudeMean	-0.973671168679245
standing	7	fBodyBodyGyroscopeJerkMagnitudeStd	-0.971899418301887
standing	7	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.0954707400377358
standing	7	tBodyAccelerationMeanPLUSGravity	0.0102468976660377
standing	7	tBodyAccelerationJerkMeanPLUSGravityMean	-0.0238336055150943
standing	7	tBodyGyroscopeMeanPLUSGravityMean	-0.075886457490566
standing	7	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.00760634756603773
standing	7	XPLUSGravityMean	-0.81912357754717
standing	7	YPLUSGravityMean	0.164011262264151
standing	7	ZPLUSGravityMean	0.0579886623962264
standing	8	tBodyAccelerationMeanX	0.279620986111111
standing	8	tBodyAccelerationMeanY	-0.0148113067148148
standing	8	tBodyAccelerationMeanZ	-0.106114996837037
standing	8	tBodyAccelerationStdX	-0.988815418148148
standing	8	tBodyAccelerationStdY	-0.938479429074074
standing	8	tBodyAccelerationStdZ	-0.926065255185185
standing	8	tGravityAccelerationMeanX	0.957669921111111
standing	8	tGravityAccelerationMeanY	-0.0904603488214815
standing	8	tGravityAccelerationMeanZ	-0.0979392024814815
standing	8	tGravityAccelerationStdX	-0.987690217222222
standing	8	tGravityAccelerationStdY	-0.958904114074074
standing	8	tGravityAccelerationStdZ	-0.918293913703704
standing	8	tBodyAccelerationJerkMeanX	0.0753739045185185
standing	8	tBodyAccelerationJerkMeanY	0.00814951727462963
standing	8	tBodyAccelerationJerkMeanZ	0.00322153267648148
standing	8	tBodyAccelerationJerkStdX	-0.989198879814815
standing	8	tBodyAccelerationJerkStdY	-0.976442140740741
standing	8	tBodyAccelerationJerkStdZ	-0.982610899259259
standing	8	tBodyGyroscopeMeanX	-0.0219671978203704
standing	8	tBodyGyroscopeMeanY	-0.0280117633814815
standing	8	tBodyGyroscopeMeanZ	0.063688907
standing	8	tBodyGyroscopeStdX	-0.972990379814815
standing	8	tBodyGyroscopeStdY	-0.969421045555556
standing	8	tBodyGyroscopeStdZ	-0.974118322407407
standing	8	tBodyGyroscopeJerkMeanX	-0.097757576
standing	8	tBodyGyroscopeJerkMeanY	-0.0485190684259259
standing	8	tBodyGyroscopeJerkMeanZ	-0.0478483225666667
standing	8	tBodyGyroscopeJerkStdX	-0.981573085740741
standing	8	tBodyGyroscopeJerkStdY	-0.985508765185185
standing	8	tBodyGyroscopeJerkStdZ	-0.989270900740741
standing	8	tBodyAccelerationMagnitudeMean	-0.953762884074074
standing	8	tBodyAccelerationMagnitudeStd	-0.937187185222222
standing	8	tGravityAccelerationMagnitudeMean	-0.953762884074074
standing	8	tGravityAccelerationMagnitudeStd	-0.937187185222222
standing	8	tBodyAccelerationJerkMagnitudeMean	-0.984920797777778
standing	8	tBodyAccelerationJerkMagnitudeStd	-0.979932239074074
standing	8	tBodyGyroscopeMagnitudeMean	-0.952848496851852
standing	8	tBodyGyroscopeMagnitudeStd	-0.95322478962963
standing	8	tBodyGyroscopeJerkMagnitudeMean	-0.987580587777778
standing	8	tBodyGyroscopeJerkMagnitudeStd	-0.982460332222222
standing	8	fBodyAccelerationMeanX	-0.988219862222222
standing	8	fBodyAccelerationMeanY	-0.9500491
standing	8	fBodyAccelerationMeanZ	-0.950362935555556
standing	8	fBodyAccelerationStdX	-0.98918374962963
standing	8	fBodyAccelerationStdY	-0.936231722777778
standing	8	fBodyAccelerationStdZ	-0.919744963888889
standing	8	fBodyAccelerationMeanFrequencyX	0.0231155666555556
standing	8	fBodyAccelerationMeanFrequencyY	0.0771842726148148
standing	8	fBodyAccelerationMeanFrequencyZ	0.121181473814815
standing	8	fBodyAccelerationJerkMeanX	-0.989029238518519
standing	8	fBodyAccelerationJerkMeanY	-0.976177675
standing	8	fBodyAccelerationJerkMeanZ	-0.979477193333333
standing	8	fBodyAccelerationJerkStdX	-0.990414086851852
standing	8	fBodyAccelerationJerkStdY	-0.97858173
standing	8	fBodyAccelerationJerkStdZ	-0.984465744444444
standing	8	fBodyAccelerationJerkMeanFrequencyX	0.267296230824074
standing	8	fBodyAccelerationJerkMeanFrequencyY	-0.0598195579537037
standing	8	fBodyAccelerationJerkMeanFrequencyZ	0.0692831244296296
standing	8	fBodyGyroscopeMeanX	-0.969677435925926
standing	8	fBodyGyroscopeMeanY	-0.972595487037037
standing	8	fBodyGyroscopeMeanZ	-0.975512276666667
standing	8	fBodyGyroscopeStdX	-0.974200997592593
standing	8	fBodyGyroscopeStdY	-0.968055495925926
standing	8	fBodyGyroscopeStdZ	-0.975976456111111
standing	8	fBodyGyroscopeMeanFrequencyX	-0.154243187048148
standing	8	fBodyGyroscopeMeanFrequencyY	-0.197392513112963
standing	8	fBodyGyroscopeMeanFrequencyZ	0.0222011082111111
standing	8	fBodyAccelerationMagnitudeMean	-0.953746070740741
standing	8	fBodyAccelerationMagnitudeStd	-0.938628186322222
standing	8	fBodyAccelerationMagnitudeMeanFrequency	0.110646845581481
standing	8	fBodyBodyAccelerationJerkMagnitudeMean	-0.979745872037037
standing	8	fBodyBodyAccelerationJerkMagnitudeStd	-0.979135440925926
standing	8	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.308060633885185
standing	8	fBodyBodyGyroscopeMagnitudeMean	-0.964564224074074
standing	8	fBodyBodyGyroscopeMagnitudeStd	-0.954119826296296
standing	8	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.108780315687387
standing	8	fBodyBodyGyroscopeJerkMagnitudeMean	-0.983709233333333
standing	8	fBodyBodyGyroscopeJerkMagnitudeStd	-0.981832336296296
standing	8	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.179173689962963
standing	8	tBodyAccelerationMeanPLUSGravity	0.0258949006127778
standing	8	tBodyAccelerationJerkMeanPLUSGravityMean	-0.00820462124444444
standing	8	tBodyGyroscopeMeanPLUSGravityMean	0.0152465735555556
standing	8	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.0319347857407407
standing	8	XPLUSGravityMean	-0.840839661296296
standing	8	YPLUSGravityMean	0.145565477037037
standing	8	ZPLUSGravityMean	0.0905212998148148
standing	9	tBodyAccelerationMeanX	0.282310057333333
standing	9	tBodyAccelerationMeanY	-0.0200454954022222
standing	9	tBodyAccelerationMeanZ	-0.0952747481333333
standing	9	tBodyAccelerationStdX	-0.975741252444444
standing	9	tBodyAccelerationStdY	-0.938635759333333
standing	9	tBodyAccelerationStdZ	-0.919295805777778
standing	9	tGravityAccelerationMeanX	0.961323502222222
standing	9	tGravityAccelerationMeanY	-0.010383816474
standing	9	tGravityAccelerationMeanZ	0.00914769235555555
standing	9	tGravityAccelerationStdX	-0.989103160444444
standing	9	tGravityAccelerationStdY	-0.972573867555556
standing	9	tGravityAccelerationStdZ	-0.932245295111111
standing	9	tBodyAccelerationJerkMeanX	0.0760032053555556
standing	9	tBodyAccelerationJerkMeanY	0.0130699796066667
standing	9	tBodyAccelerationJerkMeanZ	-0.004700785502
standing	9	tBodyAccelerationJerkStdX	-0.969973398888889
standing	9	tBodyAccelerationJerkStdY	-0.963849332888889
standing	9	tBodyAccelerationJerkStdZ	-0.970584264666667
standing	9	tBodyGyroscopeMeanX	-0.029183136346
standing	9	tBodyGyroscopeMeanY	-0.060810158296
standing	9	tBodyGyroscopeMeanZ	0.0992409332222222
standing	9	tBodyGyroscopeStdX	-0.921990612
standing	9	tBodyGyroscopeStdY	-0.946046640444444
standing	9	tBodyGyroscopeStdZ	-0.939889737333333
standing	9	tBodyGyroscopeJerkMeanX	-0.095897704
standing	9	tBodyGyroscopeJerkMeanY	-0.0419199574333333
standing	9	tBodyGyroscopeJerkMeanZ	-0.0575743131488889
standing	9	tBodyGyroscopeJerkStdX	-0.949105691555556
standing	9	tBodyGyroscopeJerkStdY	-0.975036530444444
standing	9	tBodyGyroscopeJerkStdZ	-0.969726483555556
standing	9	tBodyAccelerationMagnitudeMean	-0.945167482444444
standing	9	tBodyAccelerationMagnitudeStd	-0.936105010444444
standing	9	tGravityAccelerationMagnitudeMean	-0.945167482444444
standing	9	tGravityAccelerationMagnitudeStd	-0.936105010444444
standing	9	tBodyAccelerationJerkMagnitudeMean	-0.969524578888889
standing	9	tBodyAccelerationJerkMagnitudeStd	-0.963764177777778
standing	9	tBodyGyroscopeMagnitudeMean	-0.921030223111111
standing	9	tBodyGyroscopeMagnitudeStd	-0.908291403111111
standing	9	tBodyGyroscopeJerkMagnitudeMean	-0.969824044222222
standing	9	tBodyGyroscopeJerkMagnitudeStd	-0.965287050888889
standing	9	fBodyAccelerationMeanX	-0.971662692
standing	9	fBodyAccelerationMeanY	-0.944849431777778
standing	9	fBodyAccelerationMeanZ	-0.941686874222222
standing	9	fBodyAccelerationStdX	-0.977579248444444
standing	9	fBodyAccelerationStdY	-0.938790016888889
standing	9	fBodyAccelerationStdZ	-0.913896832222222
standing	9	fBodyAccelerationMeanFrequencyX	-0.105711680368889
standing	9	fBodyAccelerationMeanFrequencyY	-0.00378721862222222
standing	9	fBodyAccelerationMeanFrequencyZ	0.000165424148888888
standing	9	fBodyAccelerationJerkMeanX	-0.971313768666667
standing	9	fBodyAccelerationJerkMeanY	-0.962624298888889
standing	9	fBodyAccelerationJerkMeanZ	-0.967129200444444
standing	9	fBodyAccelerationJerkStdX	-0.971278823333333
standing	9	fBodyAccelerationJerkStdY	-0.968234579555556
standing	9	fBodyAccelerationJerkStdZ	-0.972588748666667
standing	9	fBodyAccelerationJerkMeanFrequencyX	-0.0235041479111111
standing	9	fBodyAccelerationJerkMeanFrequencyY	-0.0981894026
standing	9	fBodyAccelerationJerkMeanFrequencyZ	-0.128067958244444
standing	9	fBodyGyroscopeMeanX	-0.916974437555556
standing	9	fBodyGyroscopeMeanY	-0.954514301555556
standing	9	fBodyGyroscopeMeanZ	-0.941510336
standing	9	fBodyGyroscopeStdX	-0.924738576444444
standing	9	fBodyGyroscopeStdY	-0.941950576888889
standing	9	fBodyGyroscopeStdZ	-0.944942811777778
standing	9	fBodyGyroscopeMeanFrequencyX	-0.222857823644444
standing	9	fBodyGyroscopeMeanFrequencyY	-0.348959970422222
standing	9	fBodyGyroscopeMeanFrequencyZ	-0.16576126334
standing	9	fBodyAccelerationMagnitudeMean	-0.946330171777778
standing	9	fBodyAccelerationMagnitudeStd	-0.940265546444444
standing	9	fBodyAccelerationMagnitudeMeanFrequency	0.0235738706622222
standing	9	fBodyBodyAccelerationJerkMagnitudeMean	-0.963242884
standing	9	fBodyBodyAccelerationJerkMagnitudeStd	-0.963593159555556
standing	9	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.200537688288889
standing	9	fBodyBodyGyroscopeMagnitudeMean	-0.929769067777778
standing	9	fBodyBodyGyroscopeMagnitudeStd	-0.910909659555556
standing	9	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.174953568622222
standing	9	fBodyBodyGyroscopeJerkMagnitudeMean	-0.967491628
standing	9	fBodyBodyGyroscopeJerkMagnitudeStd	-0.964770799111111
standing	9	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.0243650848444444
standing	9	tBodyAccelerationMeanPLUSGravity	0.0116017230222222
standing	9	tBodyAccelerationJerkMeanPLUSGravityMean	0.00486631672888889
standing	9	tBodyGyroscopeMeanPLUSGravityMean	0.0457096772222222
standing	9	tBodyGyroscopeJerkMeanPLUSGravityMean	0.0328201066444444
standing	9	XPLUSGravityMean	-0.859607609333333
standing	9	YPLUSGravityMean	0.0909985561777778
standing	9	ZPLUSGravityMean	0.0154296719333333
standing	10	tBodyAccelerationMeanX	0.276650300681818
standing	10	tBodyAccelerationMeanY	-0.0155418603409091
standing	10	tBodyAccelerationMeanZ	-0.107964083931818
standing	10	tBodyAccelerationStdX	-0.978403481818182
standing	10	tBodyAccelerationStdY	-0.919561843409091
standing	10	tBodyAccelerationStdZ	-0.941271440454545
standing	10	tGravityAccelerationMeanX	0.954008785454545
standing	10	tGravityAccelerationMeanY	-0.0431597830454545
standing	10	tGravityAccelerationMeanZ	0.0346980210431818
standing	10	tGravityAccelerationStdX	-0.991259485
standing	10	tGravityAccelerationStdY	-0.975410724090909
standing	10	tGravityAccelerationStdZ	-0.959579657727273
standing	10	tBodyAccelerationJerkMeanX	0.0809784390227273
standing	10	tBodyAccelerationJerkMeanY	0.0119007630575
standing	10	tBodyAccelerationJerkMeanZ	-0.00485841031477273
standing	10	tBodyAccelerationJerkStdX	-0.964311490454545
standing	10	tBodyAccelerationJerkStdY	-0.941328663409091
standing	10	tBodyAccelerationJerkStdZ	-0.9764306
standing	10	tBodyGyroscopeMeanX	-0.0281854325604545
standing	10	tBodyGyroscopeMeanY	-0.0876820486363636
standing	10	tBodyGyroscopeMeanZ	0.103251560681818
standing	10	tBodyGyroscopeStdX	-0.929895057954545
standing	10	tBodyGyroscopeStdY	-0.958861164090909
standing	10	tBodyGyroscopeStdZ	-0.953681099545455
standing	10	tBodyGyroscopeJerkMeanX	-0.104753833181818
standing	10	tBodyGyroscopeJerkMeanY	-0.0371593000727273
standing	10	tBodyGyroscopeJerkMeanZ	-0.0584162547045455
standing	10	tBodyGyroscopeJerkStdX	-0.950367548409091
standing	10	tBodyGyroscopeJerkStdY	-0.976445016590909
standing	10	tBodyGyroscopeJerkStdZ	-0.969051030681818
standing	10	tBodyAccelerationMagnitudeMean	-0.951988907954545
standing	10	tBodyAccelerationMagnitudeStd	-0.937264537954545
standing	10	tGravityAccelerationMagnitudeMean	-0.951988907954545
standing	10	tGravityAccelerationMagnitudeStd	-0.937264537954545
standing	10	tBodyAccelerationJerkMagnitudeMean	-0.965163818409091
standing	10	tBodyAccelerationJerkMagnitudeStd	-0.952058214545455
standing	10	tBodyGyroscopeMagnitudeMean	-0.929787259772727
standing	10	tBodyGyroscopeMagnitudeStd	-0.920486810227273
standing	10	tBodyGyroscopeJerkMagnitudeMean	-0.971637661590909
standing	10	tBodyGyroscopeJerkMagnitudeStd	-0.964409410454545
standing	10	fBodyAccelerationMeanX	-0.970099814318182
standing	10	fBodyAccelerationMeanY	-0.923378745227273
standing	10	fBodyAccelerationMeanZ	-0.955272383863636
standing	10	fBodyAccelerationStdX	-0.982949246136364
standing	10	fBodyAccelerationStdY	-0.921860476590909
standing	10	fBodyAccelerationStdZ	-0.938098683181818
standing	10	fBodyAccelerationMeanFrequencyX	0.159123629063636
standing	10	fBodyAccelerationMeanFrequencyY	-0.0126234259545455
standing	10	fBodyAccelerationMeanFrequencyZ	0.0776098480747727
standing	10	fBodyAccelerationJerkMeanX	-0.963565166136364
standing	10	fBodyAccelerationJerkMeanY	-0.942187760454545
standing	10	fBodyAccelerationJerkMeanZ	-0.972241512272727
standing	10	fBodyAccelerationJerkStdX	-0.968612135909091
standing	10	fBodyAccelerationJerkStdY	-0.944847393636364
standing	10	fBodyAccelerationJerkStdZ	-0.979428729090909
standing	10	fBodyAccelerationJerkMeanFrequencyX	0.253301389636364
standing	10	fBodyAccelerationJerkMeanFrequencyY	-0.187095243409091
standing	10	fBodyAccelerationJerkMeanFrequencyZ	0.00562873853409091
standing	10	fBodyGyroscopeMeanX	-0.924005912954545
standing	10	fBodyGyroscopeMeanY	-0.960323800909091
standing	10	fBodyGyroscopeMeanZ	-0.950915730909091
standing	10	fBodyGyroscopeStdX	-0.932273942727273
standing	10	fBodyGyroscopeStdY	-0.958399857954545
standing	10	fBodyGyroscopeStdZ	-0.958901257272727
standing	10	fBodyGyroscopeMeanFrequencyX	-0.281787222606818
standing	10	fBodyGyroscopeMeanFrequencyY	-0.164082230704545
standing	10	fBodyGyroscopeMeanFrequencyZ	-0.0988874452431818
standing	10	fBodyAccelerationMagnitudeMean	-0.9401101675
standing	10	fBodyAccelerationMagnitudeStd	-0.945048242954545
standing	10	fBodyAccelerationMagnitudeMeanFrequency	0.0902454673818182
standing	10	fBodyBodyAccelerationJerkMagnitudeMean	-0.951633690454545
standing	10	fBodyBodyAccelerationJerkMagnitudeStd	-0.952105964545455
standing	10	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.197319524797727
standing	10	fBodyBodyGyroscopeMagnitudeMean	-0.937786743409091
standing	10	fBodyBodyGyroscopeMagnitudeStd	-0.922961550454545
standing	10	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.226492596295455
standing	10	fBodyBodyGyroscopeJerkMagnitudeMean	-0.965614081363636
standing	10	fBodyBodyGyroscopeJerkMagnitudeStd	-0.965055815454545
standing	10	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.0133897488363636
standing	10	tBodyAccelerationMeanPLUSGravity	-0.0137904686068182
standing	10	tBodyAccelerationJerkMeanPLUSGravityMean	0.0303705889893182
standing	10	tBodyGyroscopeMeanPLUSGravityMean	0.03361076375
standing	10	tBodyGyroscopeJerkMeanPLUSGravityMean	0.114195806227273
standing	10	XPLUSGravityMean	-0.817648123636364
